No, norma, norm_delta_time, elapsed_time
638, 0.379582, 0.00106491, 0.628026
639, 0.379151, 0.0010652, 0.629092
640, 0.378661, 0.00106531, 0.630157
641, 0.378176, 0.00106544, 0.631222
642, 0.37775, 0.00106573, 0.632288
643, 0.377228, 0.00106575, 0.633354
644, 0.376743, 0.00106586, 0.63442
645, 0.376301, 0.0010661, 0.635486
646, 0.375765, 0.00106607, 0.636552
647, 0.375278, 0.00106617, 0.637618
648, 0.37481, 0.00106633, 0.638684
649, 0.374269, 0.00106627, 0.639751
650, 0.373782, 0.00106636, 0.640817
651, 0.373286, 0.00106643, 0.641883
652, 0.372742, 0.00106635, 0.64295
653, 0.372255, 0.00106643, 0.644016
654, 0.37173, 0.00106641, 0.645083
655, 0.371184, 0.00106631, 0.646149
656, 0.370702, 0.0010664, 0.647215
